citation_link,link,method,similarity_link,source,source_case_topic,target,Similarity Type,Similarity Method,Model
False,62014CJ0106-61998CJ0152,tfidf-nostem,True,62014CJ0106,public health,61998CJ0152,Syntactic,Index,TF-IDF
False,62014CJ0106-62010CJ0265,tfidf-nostem,True,62014CJ0106,public health,62010CJ0265,Syntactic,Index,TF-IDF
False,62014CJ0106-61997CJ0207,tfidf-nostem,True,62014CJ0106,public health,61997CJ0207,Syntactic,Index,TF-IDF
False,62014CJ0106-61985CJ0208,tfidf-nostem,True,62014CJ0106,public health,61985CJ0208,Syntactic,Index,TF-IDF
False,62014CJ0106-62010CJ0015,tfidf-nostem,True,62014CJ0106,public health,62010CJ0015,Syntactic,Index,TF-IDF
False,62014CJ0106-62011CJ0358,tfidf-nostem,True,62014CJ0106,public health,62011CJ0358,Syntactic,Index,TF-IDF
False,62010CJ0014-62010CJ0015,tfidf-nostem,True,62010CJ0014,public health,62010CJ0015,Syntactic,Index,TF-IDF
False,62010CJ0014-61985CJ0278,tfidf-nostem,True,62010CJ0014,public health,61985CJ0278,Syntactic,Index,TF-IDF
False,62010CJ0014-62015CJ0323,tfidf-nostem,True,62010CJ0014,public health,62015CJ0323,Syntactic,Index,TF-IDF
False,62010CJ0014-61985CJ0208,tfidf-nostem,True,62010CJ0014,public health,61985CJ0208,Syntactic,Index,TF-IDF
False,62010CJ0014-62015CJ0324,tfidf-nostem,True,62010CJ0014,public health,62015CJ0324,Syntactic,Index,TF-IDF
False,62010CJ0014-62015CJ0535,tfidf-nostem,True,62010CJ0014,public health,62015CJ0535,Syntactic,Index,TF-IDF
False,62010CJ0014-62014CJ0106,tfidf-nostem,True,62010CJ0014,public health,62014CJ0106,Syntactic,Index,TF-IDF
False,62010CJ0014-61990CJ0043,tfidf-nostem,True,62010CJ0014,public health,61990CJ0043,Syntactic,Index,TF-IDF
False,62010CJ0014-61984CJ0187,tfidf-nostem,True,62010CJ0014,public health,61984CJ0187,Syntactic,Index,TF-IDF
False,62010CJ0014-61998CJ0152,tfidf-nostem,True,62010CJ0014,public health,61998CJ0152,Syntactic,Index,TF-IDF
False,62010CJ0014-61997CJ0207,tfidf-nostem,True,62010CJ0014,public health,61997CJ0207,Syntactic,Index,TF-IDF
False,62010CJ0014-61996CJ0218,tfidf-nostem,True,62010CJ0014,public health,61996CJ0218,Syntactic,Index,TF-IDF
False,62010CJ0014-61997CJ0384,tfidf-nostem,True,62010CJ0014,public health,61997CJ0384,Syntactic,Index,TF-IDF
False,62010CJ0014-61995CJ0238,tfidf-nostem,True,62010CJ0014,public health,61995CJ0238,Syntactic,Index,TF-IDF
False,62010CJ0014-61985CJ0429,tfidf-nostem,True,62010CJ0014,public health,61985CJ0429,Syntactic,Index,TF-IDF
False,62010CJ0014-61996CJ0206,tfidf-nostem,True,62010CJ0014,public health,61996CJ0206,Syntactic,Index,TF-IDF
False,62010CJ0014-62014CJ0472,tfidf-nostem,True,62010CJ0014,public health,62014CJ0472,Syntactic,Index,TF-IDF
False,62010CJ0014-62017CJ0419,tfidf-nostem,True,62010CJ0014,public health,62017CJ0419,Syntactic,Index,TF-IDF
False,62010CJ0014-61997CJ0184,tfidf-nostem,True,62010CJ0014,public health,61997CJ0184,Syntactic,Index,TF-IDF
False,62010CJ0014-61997CJ0190,tfidf-nostem,True,62010CJ0014,public health,61997CJ0190,Syntactic,Index,TF-IDF
False,62004CJ0147-62011CJ0059,tfidf-nostem,True,62004CJ0147,public health,62011CJ0059,Syntactic,Index,TF-IDF
False,62004CJ0147-61975CJ0052,tfidf-nostem,True,62004CJ0147,public health,61975CJ0052,Syntactic,Index,TF-IDF
False,62004CJ0147-62008CJ0165,tfidf-nostem,True,62004CJ0147,public health,62008CJ0165,Syntactic,Index,TF-IDF
False,62004CJ0147-62011CJ0036,tfidf-nostem,True,62004CJ0147,public health,62011CJ0036,Syntactic,Index,TF-IDF
False,62004CJ0147-61987CJ0027,tfidf-nostem,True,62004CJ0147,public health,61987CJ0027,Syntactic,Index,TF-IDF
False,62004CJ0147-61989CJ0116,tfidf-nostem,True,62004CJ0147,public health,61989CJ0116,Syntactic,Index,TF-IDF
False,62004CJ0147-62011CJ0056,tfidf-nostem,True,62004CJ0147,public health,62011CJ0056,Syntactic,Index,TF-IDF
False,62004CJ0147-62000CJ0305,tfidf-nostem,True,62004CJ0147,public health,62000CJ0305,Syntactic,Index,TF-IDF
False,62004CJ0147-62002CJ0336,tfidf-nostem,True,62004CJ0147,public health,62002CJ0336,Syntactic,Index,TF-IDF
False,62004CJ0147-62014CJ0242,tfidf-nostem,True,62004CJ0147,public health,62014CJ0242,Syntactic,Index,TF-IDF
False,62004CJ0147-61995CJ0118,tfidf-nostem,True,62004CJ0147,public health,61995CJ0118,Syntactic,Index,TF-IDF
False,62004CJ0147-61999CJ0148,tfidf-nostem,True,62004CJ0147,public health,61999CJ0148,Syntactic,Index,TF-IDF
False,62004CJ0147-61986CJ0265,tfidf-nostem,True,62004CJ0147,public health,61986CJ0265,Syntactic,Index,TF-IDF
False,62004CJ0147-61978CJ0258,tfidf-nostem,True,62004CJ0147,public health,61978CJ0258,Syntactic,Index,TF-IDF
False,62004CJ0147-61995CJ0150,tfidf-nostem,True,62004CJ0147,public health,61995CJ0150,Syntactic,Index,TF-IDF
False,62004CJ0147-62000CJ0328,tfidf-nostem,True,62004CJ0147,public health,62000CJ0328,Syntactic,Index,TF-IDF
False,62004CJ0147-62001CJ0182,tfidf-nostem,True,62004CJ0147,public health,62001CJ0182,Syntactic,Index,TF-IDF
False,62004CJ0147-61996CJ0344,tfidf-nostem,True,62004CJ0147,public health,61996CJ0344,Syntactic,Index,TF-IDF
False,62004CJ0147-61996CJ0139,tfidf-nostem,True,62004CJ0147,public health,61996CJ0139,Syntactic,Index,TF-IDF
False,62004CJ0147-62005CJ0007,tfidf-nostem,True,62004CJ0147,public health,62005CJ0007,Syntactic,Index,TF-IDF
False,62015CJ0058-62015CJ0506,tfidf-nostem,True,62015CJ0058,public health,62015CJ0506,Syntactic,Index,TF-IDF
False,62015CJ0058-62012CO0376,tfidf-nostem,True,62015CJ0058,public health,62012CO0376,Syntactic,Index,TF-IDF
False,62015CJ0058-62012CJ0152,tfidf-nostem,True,62015CJ0058,public health,62012CJ0152,Syntactic,Index,TF-IDF
False,62015CJ0058-62013CJ0610,tfidf-nostem,True,62015CJ0058,public health,62013CJ0610,Syntactic,Index,TF-IDF
False,62015CJ0058-62017CJ0006,tfidf-nostem,True,62015CJ0058,public health,62017CJ0006,Syntactic,Index,TF-IDF
False,62015CJ0058-62016CO0162,tfidf-nostem,True,62015CJ0058,public health,62016CO0162,Syntactic,Index,TF-IDF
False,62015CJ0058-62013CJ0356,tfidf-nostem,True,62015CJ0058,public health,62013CJ0356,Syntactic,Index,TF-IDF
False,62015CJ0058-62016CO0140,tfidf-nostem,True,62015CJ0058,public health,62016CO0140,Syntactic,Index,TF-IDF
False,62015CJ0058-62015CO0697,tfidf-nostem,True,62015CJ0058,public health,62015CO0697,Syntactic,Index,TF-IDF
False,62015CJ0058-62013CO0025,tfidf-nostem,True,62015CJ0058,public health,62013CO0025,Syntactic,Index,TF-IDF
False,62015CJ0058-62015CO0285,tfidf-nostem,True,62015CJ0058,public health,62015CO0285,Syntactic,Index,TF-IDF
False,62015CJ0058-61989CJ0244,tfidf-nostem,True,62015CJ0058,public health,61989CJ0244,Syntactic,Index,TF-IDF
False,62015CJ0058-62017CJ0428,tfidf-nostem,True,62015CJ0058,public health,62017CJ0428,Syntactic,Index,TF-IDF
False,62015CJ0058-62017CJ0091,tfidf-nostem,True,62015CJ0058,public health,62017CJ0091,Syntactic,Index,TF-IDF
False,62015CJ0058-62017CJ0007,tfidf-nostem,True,62015CJ0058,public health,62017CJ0007,Syntactic,Index,TF-IDF
False,62015CJ0058-62013CO0304,tfidf-nostem,True,62015CJ0058,public health,62013CO0304,Syntactic,Index,TF-IDF
False,62015CJ0058-62015CJ0090,tfidf-nostem,True,62015CJ0058,public health,62015CJ0090,Syntactic,Index,TF-IDF
False,62015CJ0058-62015CO0299,tfidf-nostem,True,62015CJ0058,public health,62015CO0299,Syntactic,Index,TF-IDF
False,62015CJ0058-62014CO0082,tfidf-nostem,True,62015CJ0058,public health,62014CO0082,Syntactic,Index,TF-IDF
False,62015CJ0058-62016CO0232,tfidf-nostem,True,62015CJ0058,public health,62016CO0232,Syntactic,Index,TF-IDF
False,62017CJ0634-62010CJ0405,tfidf-nostem,True,62017CJ0634,public health,62010CJ0405,Syntactic,Index,TF-IDF
False,62017CJ0634-62014CJ0487,tfidf-nostem,True,62017CJ0634,public health,62014CJ0487,Syntactic,Index,TF-IDF
True,62017CJ0634-62005CJ0176,tfidf-nostem,True,62017CJ0634,public health,62005CJ0176,Syntactic,Index,TF-IDF
False,62017CJ0634-62015CJ0069,tfidf-nostem,True,62017CJ0634,public health,62015CJ0069,Syntactic,Index,TF-IDF
False,62017CJ0634-62008CJ0248,tfidf-nostem,True,62017CJ0634,public health,62008CJ0248,Syntactic,Index,TF-IDF
False,62017CJ0634-62006CJ0411,tfidf-nostem,True,62017CJ0634,public health,62006CJ0411,Syntactic,Index,TF-IDF
False,62017CJ0634-62011CJ0001,tfidf-nostem,True,62017CJ0634,public health,62011CJ0001,Syntactic,Index,TF-IDF
False,62017CJ0634-62012CJ0292,tfidf-nostem,True,62017CJ0634,public health,62012CJ0292,Syntactic,Index,TF-IDF
False,62017CJ0634-61999CJ0324,tfidf-nostem,True,62017CJ0634,public health,61999CJ0324,Syntactic,Index,TF-IDF
False,62017CJ0634-62002CJ0277,tfidf-nostem,True,62017CJ0634,public health,62002CJ0277,Syntactic,Index,TF-IDF
False,62017CJ0634-61996CJ0192,tfidf-nostem,True,62017CJ0634,public health,61996CJ0192,Syntactic,Index,TF-IDF
False,62017CJ0634-61993CJ0187,tfidf-nostem,True,62017CJ0634,public health,61993CJ0187,Syntactic,Index,TF-IDF
False,62017CJ0634-62005CJ0195,tfidf-nostem,True,62017CJ0634,public health,62005CJ0195,Syntactic,Index,TF-IDF
False,62017CJ0634-62012CJ0241,tfidf-nostem,True,62017CJ0634,public health,62012CJ0241,Syntactic,Index,TF-IDF
False,62017CJ0634-62017CJ0399,tfidf-nostem,True,62017CJ0634,public health,62017CJ0399,Syntactic,Index,TF-IDF
False,62017CJ0634-62000CJ0006,tfidf-nostem,True,62017CJ0634,public health,62000CJ0006,Syntactic,Index,TF-IDF
False,62017CJ0634-62000CJ0228,tfidf-nostem,True,62017CJ0634,public health,62000CJ0228,Syntactic,Index,TF-IDF
False,62017CJ0634-62000CJ0458,tfidf-nostem,True,62017CJ0634,public health,62000CJ0458,Syntactic,Index,TF-IDF
False,62017CJ0634-62002CJ0113,tfidf-nostem,True,62017CJ0634,public health,62002CJ0113,Syntactic,Index,TF-IDF
False,62017CJ0634-62000CO0307,tfidf-nostem,True,62017CJ0634,public health,62000CO0307,Syntactic,Index,TF-IDF
False,62015CJ0629-62007CJ0527,tfidf-nostem,True,62015CJ0629,public health,62007CJ0527,Syntactic,Index,TF-IDF
False,62015CJ0629-62001CJ0223,tfidf-nostem,True,62015CJ0629,public health,62001CJ0223,Syntactic,Index,TF-IDF
False,62015CJ0629-62017CJ0423,tfidf-nostem,True,62015CJ0629,public health,62017CJ0423,Syntactic,Index,TF-IDF
False,62015CJ0629-62013CJ0104,tfidf-nostem,True,62015CJ0629,public health,62013CJ0104,Syntactic,Index,TF-IDF
False,62015CJ0629-62016CJ0557,tfidf-nostem,True,62015CJ0629,public health,62016CJ0557,Syntactic,Index,TF-IDF
True,62015CJ0629-62001CJ0106,tfidf-nostem,True,62015CJ0629,public health,62001CJ0106,Syntactic,Index,TF-IDF
False,62015CJ0629-62002CJ0112,tfidf-nostem,True,62015CJ0629,public health,62002CJ0112,Syntactic,Index,TF-IDF
False,62015CJ0629-62010CJ0185,tfidf-nostem,True,62015CJ0629,public health,62010CJ0185,Syntactic,Index,TF-IDF
True,62015CJ0629-62003CJ0036,tfidf-nostem,True,62015CJ0629,public health,62003CJ0036,Syntactic,Index,TF-IDF
True,62015CJ0629-61996CJ0368,tfidf-nostem,True,62015CJ0629,public health,61996CJ0368,Syntactic,Index,TF-IDF
False,62015CJ0629-62011CJ0535,tfidf-nostem,True,62015CJ0629,public health,62011CJ0535,Syntactic,Index,TF-IDF
False,62015CJ0629-62003CJ0031,tfidf-nostem,True,62015CJ0629,public health,62003CJ0031,Syntactic,Index,TF-IDF
False,62015CJ0629-62017CJ0029,tfidf-nostem,True,62015CJ0629,public health,62017CJ0029,Syntactic,Index,TF-IDF
False,62015CJ0629-62015CJ0138,tfidf-nostem,True,62015CJ0629,public health,62015CJ0138,Syntactic,Index,TF-IDF
False,62015CJ0629-61998CJ0094,tfidf-nostem,True,62015CJ0629,public health,61998CJ0094,Syntactic,Index,TF-IDF
False,62015CJ0629-62000CJ0172,tfidf-nostem,True,62015CJ0629,public health,62000CJ0172,Syntactic,Index,TF-IDF
False,62015CJ0629-62005CJ0319,tfidf-nostem,True,62015CJ0629,public health,62005CJ0319,Syntactic,Index,TF-IDF
False,62015CJ0629-62008CJ0385,tfidf-nostem,True,62015CJ0629,public health,62008CJ0385,Syntactic,Index,TF-IDF
False,62015CJ0629-62006CJ0452,tfidf-nostem,True,62015CJ0629,public health,62006CJ0452,Syntactic,Index,TF-IDF
False,62015CJ0629-62007CJ0140,tfidf-nostem,True,62015CJ0629,public health,62007CJ0140,Syntactic,Index,TF-IDF
False,62001CJ0483-62001CJ0484,tfidf-nostem,True,62001CJ0483,public health,62001CJ0484,Syntactic,Index,TF-IDF
False,62001CJ0483-62002CJ0218,tfidf-nostem,True,62001CJ0483,public health,62002CJ0218,Syntactic,Index,TF-IDF
False,62001CJ0483-62006CJ0155,tfidf-nostem,True,62001CJ0483,public health,62006CJ0155,Syntactic,Index,TF-IDF
False,62001CJ0483-62008CJ0115,tfidf-nostem,True,62001CJ0483,public health,62008CJ0115,Syntactic,Index,TF-IDF
False,62001CJ0483-62014CJ0048,tfidf-nostem,True,62001CJ0483,public health,62014CJ0048,Syntactic,Index,TF-IDF
False,62001CJ0483-62002CJ0114,tfidf-nostem,True,62001CJ0483,public health,62002CJ0114,Syntactic,Index,TF-IDF
False,62001CJ0483-62003CJ0066,tfidf-nostem,True,62001CJ0483,public health,62003CJ0066,Syntactic,Index,TF-IDF
False,62001CJ0483-62003CJ0061,tfidf-nostem,True,62001CJ0483,public health,62003CJ0061,Syntactic,Index,TF-IDF
False,62001CJ0483-61999CJ0045,tfidf-nostem,True,62001CJ0483,public health,61999CJ0045,Syntactic,Index,TF-IDF
False,62001CJ0483-62001CJ0351,tfidf-nostem,True,62001CJ0483,public health,62001CJ0351,Syntactic,Index,TF-IDF
False,62001CJ0483-61999CJ0046,tfidf-nostem,True,62001CJ0483,public health,61999CJ0046,Syntactic,Index,TF-IDF
False,62001CJ0483-62001CJ0146,tfidf-nostem,True,62001CJ0483,public health,62001CJ0146,Syntactic,Index,TF-IDF
False,62001CJ0483-62000CJ0097,tfidf-nostem,True,62001CJ0483,public health,62000CJ0097,Syntactic,Index,TF-IDF
False,62001CJ0483-62003CJ0177,tfidf-nostem,True,62001CJ0483,public health,62003CJ0177,Syntactic,Index,TF-IDF
False,62001CJ0483-62001CJ0286,tfidf-nostem,True,62001CJ0483,public health,62001CJ0286,Syntactic,Index,TF-IDF
False,62001CJ0483-62001CJ0259,tfidf-nostem,True,62001CJ0483,public health,62001CJ0259,Syntactic,Index,TF-IDF
False,62001CJ0483-62002CJ0085,tfidf-nostem,True,62001CJ0483,public health,62002CJ0085,Syntactic,Index,TF-IDF
False,62001CJ0483-61992CJ0095,tfidf-nostem,True,62001CJ0483,public health,61992CJ0095,Syntactic,Index,TF-IDF
False,62001CJ0483-61996CJ0312,tfidf-nostem,True,62001CJ0483,public health,61996CJ0312,Syntactic,Index,TF-IDF
False,62001CJ0483-62000CJ0439,tfidf-nostem,True,62001CJ0483,public health,62000CJ0439,Syntactic,Index,TF-IDF
False,62015CJ0650-62011CJ0626,tfidf-nostem,True,62015CJ0650,public health,62011CJ0626,Syntactic,Index,TF-IDF
False,62015CJ0650-62011CJ0625,tfidf-nostem,True,62015CJ0650,public health,62011CJ0625,Syntactic,Index,TF-IDF
False,62015CJ0650-62015CJ0323,tfidf-nostem,True,62015CJ0650,public health,62015CJ0323,Syntactic,Index,TF-IDF
False,62015CJ0650-62014CJ0106,tfidf-nostem,True,62015CJ0650,public health,62014CJ0106,Syntactic,Index,TF-IDF
False,62015CJ0650-62015CJ0324,tfidf-nostem,True,62015CJ0650,public health,62015CJ0324,Syntactic,Index,TF-IDF
False,62015CJ0650-62017CJ0419,tfidf-nostem,True,62015CJ0650,public health,62017CJ0419,Syntactic,Index,TF-IDF
False,62015CJ0650-62013CO0199,tfidf-nostem,True,62015CJ0650,public health,62013CO0199,Syntactic,Index,TF-IDF
False,62015CJ0650-62015CJ0535,tfidf-nostem,True,62015CJ0650,public health,62015CJ0535,Syntactic,Index,TF-IDF
False,62015CJ0650-62013CO0288,tfidf-nostem,True,62015CJ0650,public health,62013CO0288,Syntactic,Index,TF-IDF
False,62015CJ0650-62013CO0287,tfidf-nostem,True,62015CJ0650,public health,62013CO0287,Syntactic,Index,TF-IDF
False,62015CJ0650-62013CO0289,tfidf-nostem,True,62015CJ0650,public health,62013CO0289,Syntactic,Index,TF-IDF
False,62015CJ0650-62013CO0290,tfidf-nostem,True,62015CJ0650,public health,62013CO0290,Syntactic,Index,TF-IDF
False,62015CJ0650-62014CJ0472,tfidf-nostem,True,62015CJ0650,public health,62014CJ0472,Syntactic,Index,TF-IDF
False,62015CJ0650-62007CJ0558,tfidf-nostem,True,62015CJ0650,public health,62007CJ0558,Syntactic,Index,TF-IDF
False,62015CJ0650-62010CJ0265,tfidf-nostem,True,62015CJ0650,public health,62010CJ0265,Syntactic,Index,TF-IDF
False,62015CJ0650-62011CJ0358,tfidf-nostem,True,62015CJ0650,public health,62011CJ0358,Syntactic,Index,TF-IDF
False,62015CJ0650-62015CJ0651,tfidf-nostem,True,62015CJ0650,public health,62015CJ0651,Syntactic,Index,TF-IDF
False,62015CJ0650-61985CJ0278,tfidf-nostem,True,62015CJ0650,public health,61985CJ0278,Syntactic,Index,TF-IDF
False,62015CJ0650-62010CJ0015,tfidf-nostem,True,62015CJ0650,public health,62010CJ0015,Syntactic,Index,TF-IDF
False,62015CJ0650-62013CJ0369,tfidf-nostem,True,62015CJ0650,public health,62013CJ0369,Syntactic,Index,TF-IDF
False,62016CO0666-62016CO0663,tfidf-nostem,True,62016CO0666,public health,62016CO0663,Syntactic,Index,TF-IDF
False,62016CO0666-62011CJ0626,tfidf-nostem,True,62016CO0666,public health,62011CJ0626,Syntactic,Index,TF-IDF
False,62016CO0666-62011CJ0625,tfidf-nostem,True,62016CO0666,public health,62011CJ0625,Syntactic,Index,TF-IDF
False,62016CO0666-62017CJ0419,tfidf-nostem,True,62016CO0666,public health,62017CJ0419,Syntactic,Index,TF-IDF
False,62016CO0666-62013CO0287,tfidf-nostem,True,62016CO0666,public health,62013CO0287,Syntactic,Index,TF-IDF
False,62016CO0666-62013CO0288,tfidf-nostem,True,62016CO0666,public health,62013CO0288,Syntactic,Index,TF-IDF
False,62016CO0666-62009CJ0197,tfidf-nostem,True,62016CO0666,public health,62009CJ0197,Syntactic,Index,TF-IDF
False,62016CO0666-62015CJ0650,tfidf-nostem,True,62016CO0666,public health,62015CJ0650,Syntactic,Index,TF-IDF
False,62016CO0666-62013CO0289,tfidf-nostem,True,62016CO0666,public health,62013CO0289,Syntactic,Index,TF-IDF
False,62016CO0666-62015CJ0323,tfidf-nostem,True,62016CO0666,public health,62015CJ0323,Syntactic,Index,TF-IDF
False,62016CO0666-62016CJ0122,tfidf-nostem,True,62016CO0666,public health,62016CJ0122,Syntactic,Index,TF-IDF
False,62016CO0666-62013CO0290,tfidf-nostem,True,62016CO0666,public health,62013CO0290,Syntactic,Index,TF-IDF
False,62016CO0666-62015CJ0324,tfidf-nostem,True,62016CO0666,public health,62015CJ0324,Syntactic,Index,TF-IDF
False,62016CO0666-62017CO0714,tfidf-nostem,True,62016CO0666,public health,62017CO0714,Syntactic,Index,TF-IDF
False,62016CO0666-62016CJ0339,tfidf-nostem,True,62016CO0666,public health,62016CJ0339,Syntactic,Index,TF-IDF
False,62016CO0666-62016CJ0337,tfidf-nostem,True,62016CO0666,public health,62016CJ0337,Syntactic,Index,TF-IDF
False,62016CO0666-62016CJ0338,tfidf-nostem,True,62016CO0666,public health,62016CJ0338,Syntactic,Index,TF-IDF
False,62016CO0666-62017CO0401,tfidf-nostem,True,62016CO0666,public health,62017CO0401,Syntactic,Index,TF-IDF
False,62016CO0666-62014CJ0106,tfidf-nostem,True,62016CO0666,public health,62014CJ0106,Syntactic,Index,TF-IDF
False,62016CO0666-62014CO0602,tfidf-nostem,True,62016CO0666,public health,62014CO0602,Syntactic,Index,TF-IDF
False,61992CJ0249-61998CJ0219,tfidf-nostem,True,61992CJ0249,public health,61998CJ0219,Syntactic,Index,TF-IDF
False,61992CJ0249-61983CJ0037,tfidf-nostem,True,61992CJ0249,public health,61983CJ0037,Syntactic,Index,TF-IDF
False,61992CJ0249-62016CJ0078,tfidf-nostem,True,61992CJ0249,public health,62016CJ0078,Syntactic,Index,TF-IDF
False,61992CJ0249-61989CJ0111,tfidf-nostem,True,61992CJ0249,public health,61989CJ0111,Syntactic,Index,TF-IDF
False,61992CJ0249-62002CJ0140,tfidf-nostem,True,61992CJ0249,public health,62002CJ0140,Syntactic,Index,TF-IDF
False,61992CJ0249-61979CJ0094,tfidf-nostem,True,61992CJ0249,public health,61979CJ0094,Syntactic,Index,TF-IDF
False,61992CJ0249-61976CJ0089,tfidf-nostem,True,61992CJ0249,public health,61976CJ0089,Syntactic,Index,TF-IDF
False,61992CJ0249-61989CJ0128,tfidf-nostem,True,61992CJ0249,public health,61989CJ0128,Syntactic,Index,TF-IDF
False,61992CJ0249-62001CJ0060,tfidf-nostem,True,61992CJ0249,public health,62001CJ0060,Syntactic,Index,TF-IDF
False,61992CJ0249-61975CJ0004,tfidf-nostem,True,61992CJ0249,public health,61975CJ0004,Syntactic,Index,TF-IDF
False,61992CJ0249-61973CJ0190,tfidf-nostem,True,61992CJ0249,public health,61973CJ0190,Syntactic,Index,TF-IDF
False,61992CJ0249-61995CJ0237,tfidf-nostem,True,61992CJ0249,public health,61995CJ0237,Syntactic,Index,TF-IDF
False,61992CJ0249-61996CJ0400,tfidf-nostem,True,61992CJ0249,public health,61996CJ0400,Syntactic,Index,TF-IDF
False,61992CJ0249-61988CJ0043,tfidf-nostem,True,61992CJ0249,public health,61988CJ0043,Syntactic,Index,TF-IDF
False,61992CJ0249-62001CJ0135,tfidf-nostem,True,61992CJ0249,public health,62001CJ0135,Syntactic,Index,TF-IDF
False,61992CJ0249-61993CJ0031,tfidf-nostem,True,61992CJ0249,public health,61993CJ0031,Syntactic,Index,TF-IDF
False,61992CJ0249-62013CJ0011,tfidf-nostem,True,61992CJ0249,public health,62013CJ0011,Syntactic,Index,TF-IDF
False,61992CJ0249-61974CJ0051,tfidf-nostem,True,61992CJ0249,public health,61974CJ0051,Syntactic,Index,TF-IDF
False,61992CJ0249-62000CJ0139,tfidf-nostem,True,61992CJ0249,public health,62000CJ0139,Syntactic,Index,TF-IDF
False,61992CJ0249-62008CJ0346,tfidf-nostem,True,61992CJ0249,public health,62008CJ0346,Syntactic,Index,TF-IDF
False,62013CJ0453-61978CJ0153,tfidf-nostem,True,62013CJ0453,public health,61978CJ0153,Syntactic,Index,TF-IDF
False,62013CJ0453-61978CJ0160,tfidf-nostem,True,62013CJ0453,public health,61978CJ0160,Syntactic,Index,TF-IDF
False,62013CJ0453-61995CJ0105,tfidf-nostem,True,62013CJ0453,public health,61995CJ0105,Syntactic,Index,TF-IDF
False,62013CJ0453-62010CJ0559,tfidf-nostem,True,62013CJ0453,public health,62010CJ0559,Syntactic,Index,TF-IDF
False,62013CJ0453-61983CJ0093,tfidf-nostem,True,62013CJ0453,public health,61983CJ0093,Syntactic,Index,TF-IDF
False,62013CJ0453-61987CJ0274,tfidf-nostem,True,62013CJ0453,public health,61987CJ0274,Syntactic,Index,TF-IDF
False,62013CJ0453-61994CJ0086,tfidf-nostem,True,62013CJ0453,public health,61994CJ0086,Syntactic,Index,TF-IDF
